,Locus Id,NCBI Accession number,NCBI gi number,Gene description,High CO2 fitness replicate 1,Low CO2 fitness replicate 1,High CO2 fitness replicate 2,Low CO2 fitness replicate 2,Has HCR phenotype
54,HNEAP_RS00325,WP_012822969.1,502585175.0,acyl-CoA synthetase,-0.141883602527165,0.0040492263700415395,-0.0516961257358267,-0.3695061338441621,False
55,HNEAP_RS00330,WP_012822970.1,502585176.0,outer membrane lipoprotein carrier protein LolA,-0.11699023953381,-0.0272130337403675,-0.0907466260381148,-0.138654540354767,False
56,HNEAP_RS00335,WP_012822971.1,502585177.0,MMPL domain-containing protein,-0.0214746715386743,-0.0191427768352465,-0.0627763072296863,-0.127495227569964,False
57,HNEAP_RS00340,WP_012822972.1,502585178.0,hypothetical protein,-0.0774167275710225,-0.189796516269512,0.10304252972424699,-0.133950808174703,False
58,HNEAP_RS00345,WP_012822974.1,502585180.0,2-hydroxyacid dehydrogenase,-0.207864120142446,-0.134565932261004,-0.14454226691575697,-0.106656467414819,False
59,HNEAP_RS00350,WP_012822975.1,502585181.0,PilZ domain-containing protein,-0.145540455793918,0.0313184725994067,-0.041556601806202006,0.0989461514757897,False
60,HNEAP_RS00355,WP_012822976.1,502585182.0,glutamate racemase,-0.0300217524196602,0.0028458136219922897,0.00470597274898171,-0.0425362906092219,False
61,HNEAP_RS00360,WP_012822977.1,502585183.0,Txe/YoeB family addiction module toxin,-0.192744341665103,0.0287436475433024,-0.106142151598175,0.0392045480863173,False
62,HNEAP_RS00365,WP_012822978.1,502585184.0,prevent-host-death family protein,-0.290245640737634,-0.152699948092727,0.571942071585412,-0.28681888313136605,False
63,HNEAP_RS00370,WP_041600304.1,753844687.0,hypothetical protein,0.0450338073543967,-0.0202928606474609,-0.0322353358042114,0.0821832409080318,False
64,HNEAP_RS00380,WP_012822981.1,502585188.0,hypothetical protein,-0.154022302569769,0.0290180602047203,0.0384267770468057,-0.0202002195458713,False
65,HNEAP_RS00385,WP_041600305.1,753844688.0,hypothetical protein,0.056624714790964994,-0.0826898625459365,-0.15933356542659302,-0.0645718575653778,False
66,HNEAP_RS00390,WP_012822983.1,502585190.0,hypothetical protein,-0.187290999463959,-0.125247216672553,-0.251834246107083,-0.0926765094844669,False
67,HNEAP_RS00395,WP_041600306.1,753844689.0,hypothetical protein,-0.24366765447668803,-0.0875384616345246,0.0672982926859232,0.0358010323235619,False
68,HNEAP_RS00400,WP_012822986.1,502585193.0,hypothetical protein,0.41318022539753796,-0.15513491663457402,0.262497306650712,0.17908410323228602,False
69,HNEAP_RS00405,WP_012822987.1,502585194.0,hypothetical protein,0.116510919375322,-0.36855748583057896,-0.14470876746440198,-0.323594084317158,False
70,HNEAP_RS00410,WP_012822988.1,502585195.0,hypothetical protein,-0.23813717863038897,0.0765042219427623,-0.0942105371856363,-0.0728165717499442,False
71,HNEAP_RS00415,WP_012822990.1,502585197.0,yfeABCD locus regulator,-0.0568545474143745,-0.158017049444117,0.0566911641985617,-0.0646390605106592,False
72,HNEAP_RS00420,WP_012822991.1,502585198.0,ATPase,-0.215661340514022,-0.043719512870745006,-0.0163597081139229,-0.19101114789548698,False
73,HNEAP_RS00435,WP_012822995.1,502585202.0,cation transporter,0.102671661290002,0.00883638720770405,0.237967065598707,0.159024114316214,False
74,HNEAP_RS00445,WP_012822997.1,502585204.0,hypothetical protein,-0.045104047972757993,0.0976712251152164,-0.180989654642227,-0.174959218947458,False
75,HNEAP_RS12420,WP_012822998.1,502585205.0,hypothetical protein,-0.0721311417403815,-0.0710510120570056,-0.0898487117153324,-0.18678808396505603,False
76,HNEAP_RS00450,WP_012822999.1,502585206.0,mercury transporter MerC,0.0924677087978139,0.0498325712557209,-0.18182186964970604,0.10799657308356501,False
77,HNEAP_RS00455,WP_012823000.1,502585207.0,hypothetical protein,0.222235883627595,0.147918525934504,0.0614439257378028,0.0270758285171305,False
78,HNEAP_RS00460,WP_012823001.1,502585208.0,hypothetical protein,-0.41979378851258503,-0.23064403280778698,-0.29960767011170397,0.0853289183456829,False
79,HNEAP_RS00465,WP_012823002.1,502585209.0,hypothetical protein,-0.19903797784736,-0.0838713262104771,-0.0177177714239414,-0.0704963040644692,False
80,HNEAP_RS00470,WP_041600489.1,753844872.0,integrase,0.0192872962373765,0.13929198521102498,-0.11309907356642,0.102015102386533,False
81,HNEAP_RS00480,WP_012823003.1,502585210.0,class I SAM-dependent methyltransferase,-0.183478403641302,-0.0629525130531632,-0.0220993521592053,-0.12241478410348701,False
82,HNEAP_RS00485,WP_012823004.1,502585211.0,SNF2-like protein,-0.0701683733774979,-0.0952930287797132,-0.0487049137556593,-0.0903267624871058,False
83,HNEAP_RS00490,WP_012823005.1,502585212.0,ferrous iron transport protein A,-0.42988437379684596,-0.21253411078000103,0.0347532161099262,0.009665252843728071,False
84,HNEAP_RS00510,WP_012823009.1,502585216.0,molecular chaperone DnaJ,-0.0330474163317346,-0.0519161052134928,-0.23161260322393398,-0.0616574861749548,False
85,HNEAP_RS00565,WP_081441171.1,1174219990.0,twin-arginine translocase subunit TatC,-0.30396319841543107,-0.317772407437384,-0.41572102845235603,-0.24894581519868697,False
86,HNEAP_RS00575,WP_012823021.1,502585229.0,iron export ABC transporter permease subunit FetB,-0.35577559306727796,-0.34096736588102505,-0.301276142146107,-0.16772368325746698,False
87,HNEAP_RS00580,WP_012823022.1,502585230.0,ABC transporter,-0.483056436722171,-0.217863161956526,-0.587571559513214,-0.329088792250453,False
88,HNEAP_RS00585,WP_041600309.1,753844692.0,hypothetical protein,-0.29622051905353003,-0.246181614461114,-0.259084825089582,-0.21171578746556402,False
89,HNEAP_RS00590,WP_012823024.1,502585232.0,DNA helicase RecG,-0.378404140454576,-0.432664580103397,-0.266298037421035,-0.41838515700476797,False
90,HNEAP_RS00595,WP_012823025.1,502585233.0,Hsp20/alpha crystallin family protein,-0.0955815297852656,-0.00239299175411825,0.243815123297637,0.0535235281390783,False
91,HNEAP_RS12065,WP_012823026.1,502585234.0,AraC family transcriptional regulator,-0.0812388532534589,-0.112339419660957,0.16817967719599697,0.0115138544327468,False
92,HNEAP_RS00605,WP_081441065.1,1174219884.0,OmpA family protein,-0.175199107726003,-0.137860680101148,-0.00900588351502643,0.0239093021682766,False
93,HNEAP_RS00610,WP_012823028.1,502585236.0,hypothetical protein,-0.0476733897869003,-0.0629934255214146,0.0029979081248939802,-0.0164870827754826,False
94,HNEAP_RS00615,WP_012823029.1,502585237.0,hypothetical protein,0.00073570784595578,-0.0256337338101036,0.108081869964011,-0.178288973057728,False
95,HNEAP_RS00620,WP_012823030.1,502585238.0,hypothetical protein,-0.0077016685021134,0.0706417549304887,-0.0502626263297518,0.11948755653952099,False
96,HNEAP_RS12070,WP_012823031.1,502585239.0,AraC family transcriptional regulator,0.094742923906118,-0.0631758564478594,0.0656185230232709,0.0390157173172514,False
97,HNEAP_RS12075,WP_012823032.1,502585240.0,outer membrane autotransporter barrel domain-containing protein,0.016681624795181,-0.0621178998345509,-0.0506403789350122,-0.0231417446674954,False
98,HNEAP_RS00635,WP_012823033.1,502585241.0,diguanylate cyclase,0.0411967033222494,0.00822877050606,-0.22840296929663603,-0.139395767529218,False
99,HNEAP_RS00640,WP_012823034.1,502585242.0,response regulator,-0.277446728323893,-0.0658968987771373,-0.0697646797657686,-0.26876629307669,False
100,HNEAP_RS00645,WP_012823035.1,502585243.0,sensor histidine kinase,-0.0119170995552232,0.008107073711936471,-0.0758663478990584,-0.1750741974853,False
101,HNEAP_RS00650,WP_081441066.1,1174219885.0,serine/threonine-protein phosphatase,-0.14253792209544902,-0.188139000012768,-0.0864888965817698,-0.0684342327828932,False
102,HNEAP_RS00655,WP_012823037.1,502585245.0,magnesium and cobalt transport protein CorA,-0.277910134023208,-0.20406778881627302,-0.184291785293949,-0.0933672170497088,False
103,HNEAP_RS00660,WP_081441067.1,1174219886.0,glycosyltransferase family 1 protein,-0.0113570889802093,-0.00445188491209161,-0.047158609255895,-0.119797635663007,False
104,HNEAP_RS00665,WP_081441068.1,1174219887.0,phosphatase PAP2 family protein,-0.11502441634116599,-0.0495291082885644,-0.00713596661165095,-0.0133663752494436,False
105,HNEAP_RS00670,WP_012823040.1,502585248.0,general secretion pathway protein GspC,-0.0460129144268793,-0.0318422090132925,-0.136943215891485,-0.0371627218149662,False
106,HNEAP_RS00675,WP_012823041.1,502585249.0,type II secretion system protein GspD,0.0501972584537506,0.0728073604306843,0.0853166607906276,-0.00449638813661044,False
107,HNEAP_RS00680,WP_012823042.1,502585250.0,type II secretion system protein GspE,-0.0040689439539317,0.14313818655688398,0.0389782059632374,-0.0331186912192513,False
108,HNEAP_RS00685,WP_012823043.1,502585251.0,type II secretion system protein GspF,0.0445737337958362,-0.09168303430666801,-0.0292337968773945,-0.005384934272880029,False
109,HNEAP_RS00690,WP_012823044.1,502585252.0,type II secretion system protein GspG,-0.0847503811026162,-0.0681548130988363,-0.0297646086728998,0.14387042075340198,False
110,HNEAP_RS12080,WP_012823045.1,502585253.0,prepilin-type cleavage/methylation domain-containing protein,-0.10704757906622199,0.228566244582804,0.0480683593821167,-0.00339800792806624,False
111,HNEAP_RS12085,WP_012823046.1,502585254.0,type II secretion system protein GspI,0.00241458528916871,0.12679183443961697,-0.165636487244516,-0.0248363514318596,False
112,HNEAP_RS00705,WP_012823047.1,502585255.0,type II secretion system protein GspJ,0.280726331679215,0.31397068343413503,0.139368169216317,0.283120201771204,False
113,HNEAP_RS00710,WP_012823048.1,502585256.0,general secretion pathway protein GspK,0.00786644416314924,0.0271687047223119,0.127447779772068,0.0900593031768759,False
114,HNEAP_RS00715,WP_012823049.1,502585257.0,type II secretory pathway component PulL-like protein,-0.0597035924740875,0.0435718409851089,-0.0162950316392679,-0.0185179259261679,False
115,HNEAP_RS00720,WP_012823050.1,502585258.0,type II secretion system protein M,-0.0841539830407931,0.00270649737807482,0.0597895785262151,0.0172237351004804,False
116,HNEAP_RS00725,WP_012823051.1,502585259.0,type II secretion system protein N,0.00137872576281184,-0.05558238326086701,0.0580057457394547,-0.108031256867289,False
117,HNEAP_RS00730,WP_012823052.1,502585260.0,DUF4395 domain-containing protein,-0.144852543482019,-0.0107633807889561,-0.20726576164769397,-0.0844823582829482,False
118,HNEAP_RS00735,WP_049772433.1,908628400.0,hypothetical protein,0.15050795447708898,0.0131553358205813,-0.0780932954813578,-0.0726377563736951,False
119,HNEAP_RS00740,WP_012823054.1,502585262.0,BCCT family transporter,-0.100434761803691,-0.0135631451025409,0.02650627601667,-0.0925493388451803,False
120,HNEAP_RS00745,WP_012823055.1,502585263.0,MFS transporter,0.10417201926146401,-0.0948429821299747,-0.244518904213799,-0.132328526148699,False
121,HNEAP_RS00750,WP_012823056.1,502585264.0,MFS transporter,0.129338930312549,0.10095058646342801,-0.00548149676705245,0.0995192992308264,False
122,HNEAP_RS12090,WP_012823057.1,502585265.0,peptidoglycan-binding lysin domain-containing protein-containing protein,-0.0629019746165399,-0.10498243123600802,0.0755942355998786,-0.090170746773707,False
123,HNEAP_RS00760,WP_012823058.1,502585266.0,serine/threonine protein kinase,0.11065331629084801,0.0684735603423087,0.0176080307124925,-0.0546375880825277,False
124,HNEAP_RS00765,WP_012823059.1,502585267.0,phosphopeptide-binding protein,0.00449811290107416,-0.00408033629131418,-0.0445901779487451,0.0632587351844756,False
125,HNEAP_RS00770,WP_012823060.1,502585268.0,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF,-0.246364816214969,-0.17797126841562902,-0.36515045694340603,-0.31722273704194004,False
126,HNEAP_RS00775,WP_081441069.1,1174219888.0,chromosome segregation protein SMC,-0.11103911473273,-0.118027634991575,-0.12294204616537,-0.122203897073173,False
127,HNEAP_RS00800,WP_012823065.1,502585273.0,Lrp/AsnC family transcriptional regulator,0.0486045920473249,-0.0336389641867692,-0.0694350264899229,-0.0985361834585089,False
128,HNEAP_RS00810,WP_012823066.1,502585274.0,ABC transporter ATP-binding protein,0.0316018268889783,-0.0596301161473901,-0.0427875185635691,0.0373690006043271,False
129,HNEAP_RS00815,WP_081441070.1,1174219889.0,phosphohistidine phosphatase SixA,0.306288245345359,-0.0313279947198485,0.0310363728361425,-0.0763703075586835,False
130,HNEAP_RS00820,WP_012823068.1,502585276.0,rhombosortase,0.0869966617441076,0.046024394241517,0.0540361334622143,-0.118566357775612,False
131,HNEAP_RS00825,WP_012823069.1,502585277.0,transaldolase,0.0983050437582919,0.0594238546355558,-0.0842387846835105,-0.04057799841363201,False
132,HNEAP_RS00830,WP_012823070.1,502585278.0,hypothetical protein,-0.194898360455656,-0.23490110783100698,-0.0399526124636037,-0.0030780727739364603,False
133,HNEAP_RS00835,WP_041600516.1,753844899.0,RNA polymerase sigma factor,-0.11210281017678998,0.0492421298564635,0.11225764111536699,0.0612290808420335,False
134,HNEAP_RS00840,WP_012823072.1,502585280.0,hypothetical protein,-0.0291755067815715,-0.00930734584761136,-0.0736808892026465,-0.0559278656356213,False
135,HNEAP_RS00845,WP_012823073.1,502585281.0,phosphate porin,-0.0778853477031856,-0.0135137531317642,-0.0355319586096202,-0.0600805789556157,False
136,HNEAP_RS00850,WP_012823074.1,502585282.0,sensor domain-containing diguanylate cyclase,-0.0488241881330541,-0.15907950664624498,0.0578726526930861,-0.0120550441260112,False
137,HNEAP_RS00855,WP_012823075.1,502585283.0,protein disulfide oxidoreductase,-0.0708976949589303,-0.14151391662322,-0.0275520083816729,0.127783236373118,False
138,HNEAP_RS00865,WP_012823077.1,502585285.0,dUTP diphosphatase,-1.35214502959737,-1.5263727259188402,-1.3529660998353201,-1.37186192523008,False
139,HNEAP_RS00875,WP_049772550.1,908628517.0,hypothetical protein,-0.0525529227483001,-0.175531006001557,0.311659165674311,-0.105864770618467,False
140,HNEAP_RS00880,WP_081441071.1,1174219890.0,DUF4124 domain-containing protein,-0.17928963759536198,-0.0330688849621614,-0.159078916549356,-0.175580084727687,False
141,HNEAP_RS00885,WP_012823081.1,502585290.0,MFS transporter,0.157180702100461,0.008795797812119591,0.0474627865284386,0.0947269614708368,False
142,HNEAP_RS00890,WP_012823082.1,502585291.0,ArsR family transcriptional regulator,-0.28037126955471997,-0.0529752732741762,0.21107570469784098,-0.0822164818697954,False
143,HNEAP_RS00895,WP_012823083.1,502585292.0,ATPase AAA,-2.19167256971186,-1.75348709470565,-2.64943190627987,-2.05986449601518,False
144,HNEAP_RS00900,WP_012823084.1,502585293.0,DUF58 domain-containing protein,-1.77461714174016,-1.64976070574707,-2.14099637073151,-1.6205624495793998,False
145,HNEAP_RS00905,WP_041600313.1,753844696.0,hypothetical protein,-1.2760366112448602,-1.2710130473821,-1.7514138606810201,-1.3512604986318302,False
146,HNEAP_RS00910,WP_012823086.1,502585295.0,VWA domain-containing protein,-2.45734537673555,-1.7204523718024098,-2.3882182238957204,-1.91098700966317,False
147,HNEAP_RS00915,WP_012823087.1,502585296.0,hypothetical protein,-1.7892076402505201,-1.70720470894444,-2.02553215042353,-1.68287900476742,False
148,HNEAP_RS00920,WP_041600314.1,753844697.0,hypothetical protein,-1.10517950894526,-1.07839428489842,-1.3700425702130703,-1.1975532904899,False
149,HNEAP_RS00925,WP_081441072.1,1174219891.0,hypothetical protein,0.31245438009570004,0.11699970880472099,0.0296730509846176,-0.0151028662972834,False
150,HNEAP_RS00930,WP_012823090.1,502585299.0,High potential iron-sulfur protein,0.20817805708937898,0.29760643533183,0.0568104863911836,0.23194277760276702,False
151,HNEAP_RS00935,WP_012823091.1,502585300.0,SELO family protein,0.004277443924129929,-0.042555703580872,-0.0841043441824738,-0.00287054875125933,False
152,HNEAP_RS00940,WP_012823092.1,502585301.0,hypothetical protein,-0.013483724717746998,0.0360576038385276,-0.0748172200342143,-0.0581099437352544,False
153,HNEAP_RS00945,WP_012823093.1,502585302.0,diaminobutyrate acetyltransferase,0.131934320901604,0.0646476710438538,-0.0763697357957283,0.00704025624781091,False
154,HNEAP_RS00950,WP_012823094.1,502585303.0,diaminobutyrate--2-oxoglutarate transaminase,0.0693118525261857,0.0288561920038057,0.0443383290525198,0.0651487534484779,False
155,HNEAP_RS00955,WP_012823095.1,502585304.0,ectoine synthase,-0.0415880202340358,0.0239188586560757,-0.110007122714836,0.0751320759721969,False
156,HNEAP_RS00960,WP_012823096.1,502585305.0,inositol monophosphatase,0.0133277646833053,-0.0996214045806628,-0.0195150263445051,-0.236705185116816,False
157,HNEAP_RS00965,WP_012823097.1,502585306.0,rhodanese,0.13686074620001298,0.0854612879266902,0.0498253425230985,-0.0168443076573827,False
158,HNEAP_RS00970,WP_081441073.1,1174219892.0,DUF2076 domain-containing protein,0.00401167549660325,-0.0641580210276775,-0.0827424003065284,0.0198663634525759,False
159,HNEAP_RS00980,WP_012823100.1,502585309.0,type II restriction endonuclease,0.20124826031891802,-0.0446968904042173,0.11873086786745699,0.25468719025533604,False
160,HNEAP_RS00990,WP_012823102.1,502585311.0,DUF3240 domain-containing protein,0.571627365478737,0.355914059814828,0.130778091972708,-0.0229489265428177,False
161,HNEAP_RS00995,WP_012823103.1,502585312.0,CusA/CzcA family heavy metal efflux RND transporter,0.0892814435950098,0.10205707177157498,-0.0141088362634056,0.0425624178950038,False
162,HNEAP_RS01000,WP_012823104.1,502585313.0,efflux RND transporter periplasmic adaptor subunit,0.0592231943832257,0.0135349146895087,0.125624725248602,0.0986103186550799,False
163,HNEAP_RS01005,WP_081441074.1,1174219893.0,TolC family protein,-0.0198911758490213,0.0159586188483606,0.15413316979261402,0.0877071662522531,False
164,HNEAP_RS01010,WP_012823106.1,502585315.0,DNA-binding response regulator,-0.015460673165045001,-0.00657262762073282,0.0618379393413219,-0.05386548215599501,False
165,HNEAP_RS01015,WP_012823107.1,502585316.0,two-component sensor histidine kinase,-0.07416832939616,-0.0563198898503548,-0.0569417033688456,-0.0151287551642887,False
166,HNEAP_RS01025,WP_012823109.1,502585318.0,tryptophan-rich sensory protein,-0.182509086563588,-0.16994941818274803,-0.18068636196290103,0.0276773273758403,False
167,HNEAP_RS01030,WP_012823110.1,502585319.0,DUF2309 domain-containing protein,-0.0094012253760612,-2.9533926972691296,-0.0269335416807402,-2.7135147987724304,True
168,HNEAP_RS01035,WP_012823111.1,502585320.0,NADH dehydrogenase subunit 5,0.0526844548383671,-3.01898821490096,-0.088164042376426,-2.76363220796704,True
169,HNEAP_RS01040,WP_012823112.1,502585321.0,LysR family transcriptional regulator,0.10418028494786698,-2.5324130144444905,-0.0666065219632312,-2.51532780146054,True
170,HNEAP_RS01045,WP_012823113.1,502585322.0,DUF3817 domain-containing protein,-0.117097597118358,-0.0118489242265914,-0.0768098902114494,-0.27692782626074,False
171,HNEAP_RS01050,WP_012823114.1,502585323.0,aminoacyl-tRNA hydrolase,-0.0334655781938512,-0.0343204390007577,0.0187550872930188,0.368360928194165,False
