locusId	sysName	desc	setAS2 c1	setAS3 c2
gene_0164	gene_0164	gene_0164	-0.13432321577470224	0.1454921697879158
gene_0165	gene_0165	gene_0165	-0.4570185372747974	0.0940002764395323
gene_0166	gene_0166	gene_0166	0.4565589971453829	0.7154940108205138
gene_0167	gene_0167	gene_0167	-0.4603384515435376	-0.40776048922567076
gene_0168	gene_0168	gene_0168	-0.595654810920917	-0.891794980549337
gene_0169	gene_0169	gene_0169	-0.5911586195784386	-0.8359235416462854
gene_0170	gene_0170	gene_0170	0.4606833894182383	0.8204980181846063
gene_0171	gene_0171	gene_0171	0.3384281541295103	0.5805264415017402
gene_0172	gene_0172	gene_0172	-0.9697189710595592	-1.0169227527611915
gene_0173	gene_0173	gene_0173	-0.2642819362248172	-0.1224998847245676
gene_0174	gene_0174	gene_0174	0.4100826728528444	0.726445443773358
gene_0175	gene_0175	gene_0175	-1.914721680177611	-2.056502508363973
gene_0176	gene_0176	gene_0176	-0.18691790511333112	-0.14944464228154486
gene_0177	gene_0177	gene_0177	0.4278762847634579	0.6755627676437517
gene_0178	gene_0178	gene_0178	-1.499000522528636	-1.5061890500939534
gene_0179	gene_0179	gene_0179	-1.2919338396342257	-1.3959392724582678
gene_0180	gene_0180	gene_0180	-0.21870619734893632	-0.27329350832930505
gene_0181	gene_0181	gene_0181	-0.8157721435040423	-0.4026310695154182
gene_0182	gene_0182	gene_0182	-0.7446276211318142	-0.7851607964731161
gene_0183	gene_0183	gene_0183	0.612218386264622	1.012643571660936
gene_0184	gene_0184	gene_0184	-0.2033248806769436	-0.29734547605432626
gene_0185	gene_0185	gene_0185	-2.0361413733030433	-2.4212114807654856
gene_0186	gene_0186	gene_0186	-1.3092523800439693	-1.1955266478197928
gene_0187	gene_0187	gene_0187	-0.4694610705009208	-0.5736046536449048
gene_0188	gene_0188	gene_0188	-1.366193067425396	-1.7978546349496687
gene_0189	gene_0189	gene_0189	0.24321321574547983	0.5003901244436744
gene_0190	gene_0190	gene_0190	-1.2369194980712566	-1.36337502128413
gene_0191	gene_0191	gene_0191	0.2869745956176482	0.8027753397703126
gene_0192	gene_0192	gene_0192	0.012271787628022036	0.42829429364595056
gene_0193	gene_0193	gene_0193	-0.9615094788885606	-1.176023149579064
gene_0194	gene_0194	gene_0194	-0.45306934694359774	-0.42286984575045333
gene_0195	gene_0195	gene_0195	-0.35693879006489987	-0.431160740784214
gene_0196	gene_0196	gene_0196	0.2554858120243116	0.5058519867919868
gene_0197	gene_0197	gene_0197	-1.132113832810315	-1.166696808624265
gene_0198	gene_0198	gene_0198	-1.20162396860965	-1.3094948739519978
gene_0199	gene_0199	gene_0199	-1.4689978784017195	-1.693063925896766
gene_0200	gene_0200	gene_0200	-0.6640211726057824	-0.6186064132713004
gene_0201	gene_0201	gene_0201	-1.0133349624954529	-1.301626674055914
gene_0202	gene_0202	gene_0202	-0.5748430592235004	-0.6617202559736083
gene_0203	gene_0203	gene_0203	-0.3940327451696232	-0.2479310994829424
gene_0204	gene_0204	gene_0204	-1.4439831096645648	-1.662102927597262
gene_0205	gene_0205	gene_0205	-1.2320932957561552	-1.2264132748085192
gene_0206	gene_0206	gene_0206	-1.0976505474666753	-1.365887045706303
gene_0207	gene_0207	gene_0207	0.03758582358877662	0.23991797911060217
gene_0208	gene_0208	gene_0208	-1.829454821733818	-1.889024050436261
gene_0209	gene_0209	gene_0209	0.14080815660089135	0.3482292551493418
gene_0210	gene_0210	gene_0210	-0.8743265845187548	-1.1200865185351403
gene_0211	gene_0211	gene_0211	-1.005867357708035	-1.2429978172528906
gene_0212	gene_0212	gene_0212	-0.9423116281040129	-1.185583726191728
gene_0213	gene_0213	gene_0213	-0.08545276005470992	0.208282599047434
gene_0214	gene_0214	gene_0214	-0.0525850852152068	0.29652503670863883
gene_0215	gene_0215	gene_0215	-0.36856839434773564	-0.4412974106825439
gene_0216	gene_0216	gene_0216	-0.664738667562568	-0.6966950411690837
gene_0217	gene_0217	gene_0217	-0.6027906121850332	-0.9292960621636301
gene_0218	gene_0218	gene_0218	-1.2816547571574515	-1.3207562810340105
gene_0219	gene_0219	gene_0219	0.09892874407071815	0.3720293004687353
gene_0220	gene_0220	gene_0220	-2.005022050828796	-2.4037541946057055
gene_0221	gene_0221	gene_0221	-0.8577022644699805	-0.8834978305244661
gene_0222	gene_0222	gene_0222	-0.034224878105623066	-0.0033114424602284885
gene_0223	gene_0223	gene_0223	-1.1359152919657154	-1.288822558605463
gene_0224	gene_0224	gene_0224	0.0804225884406232	0.44560844613196804
gene_0225	gene_0225	gene_0225	-0.3975219243731852	-0.5012759018105808
gene_0226	gene_0226	gene_0226	-0.8115591761304667	-0.9732529433323989
gene_0227	gene_0227	gene_0227	-0.7871211062039776	-0.7091945214856756
gene_0228	gene_0228	gene_0228	-0.890313651572396	-0.9071377835442475
gene_0229	gene_0229	gene_0229	-1.291277309633807	-1.4907636997207154
gene_0230	gene_0230	gene_0230	-0.08021612095302173	-0.09208955988470142
gene_0231	gene_0231	gene_0231	-1.7366292409240613	-2.0055654476234683
gene_0232	gene_0232	gene_0232	-1.6327460512163354	-1.619614469592351
gene_0233	gene_0233	gene_0233	-0.9216919243591839	-0.7725289653309274
gene_0234	gene_0234	gene_0234	-0.8566562316707835	-0.8264416535106351
gene_0235	gene_0235	gene_0235	-0.19950325882747616	-0.11672193863650442
gene_0236	gene_0236	gene_0236	-0.3432324180835652	-0.4104163960247821
gene_0237	gene_0237	gene_0237	-1.0899492771319519	-1.0520510153713425
gene_0238	gene_0238	gene_0238	-0.28363397276438407	-0.4083349197176347
gene_0239	gene_0239	gene_0239	-0.3110135025657672	-0.21321746198667396
gene_0240	gene_0240	gene_0240	-0.5705171211754985	-0.18888000033700608
gene_0241	gene_0241	gene_0241	-0.6133330682015484	-0.5228780602694827
gene_0242	gene_0242	gene_0242	-1.0465657310387089	-0.9860886836263526
gene_0243	gene_0243	gene_0243	0.150684290244637	0.3140547259809131
gene_0244	gene_0244	gene_0244	-1.0856667261405728	-1.0920969736745731
gene_0245	gene_0245	gene_0245	-0.9286593746282811	-0.9301536877302135
gene_0246	gene_0246	gene_0246	-1.2233780175193212	-0.9880538283725075
gene_0247	gene_0247	gene_0247	0.2033279545565121	0.5179518493183313
gene_0248	gene_0248	gene_0248	-0.29077242036779577	-0.1927273657353331
gene_0249	gene_0249	gene_0249	-0.3087255325076831	-0.31777714413363994
gene_0250	gene_0250	gene_0250	-0.2891251890694139	-0.2940634665862009
gene_0251	gene_0251	gene_0251	-1.6176295005494814	-1.8370704921575123
gene_0252	gene_0252	gene_0252	-1.274890636966505	-1.5127782007711386
gene_0253	gene_0253	gene_0253	0.10192854505064125	0.3434435998730645
gene_0254	gene_0254	gene_0254	-0.4171903833731672	-0.43987602844663237
gene_0255	gene_0255	gene_0255	-0.0369789375137977	-0.04200585987263846
gene_0256	gene_0256	gene_0256	-0.9473456140865137	-1.065649651548968
gene_0257	gene_0257	gene_0257	-1.1267225367518645	-1.2261629405795356
gene_0258	gene_0258	gene_0258	-0.6736476101444431	-0.3646805789345534
gene_0259	gene_0259	gene_0259	0.29729359993414056	0.48202167604356744
gene_0260	gene_0260	gene_0260	-0.9597512314218571	-1.1006075744334662
gene_0261	gene_0261	gene_0261	-1.3036065517519522	-1.9824910609082511
gene_0262	gene_0262	gene_0262	-1.1185504401600483	-1.4915672786067182
gene_0263	gene_0263	gene_0263	-0.2084263480643377	-0.06802536571729825
gene_0264	gene_0264	gene_0264	-0.5821221367269468	-0.2757814997479372
gene_0265	gene_0265	gene_0265	-0.8904061969181368	-0.9982585688594654
gene_0266	gene_0266	gene_0266	-1.7655096565766015	-1.9067737234785973
gene_0267	gene_0267	gene_0267	-1.9248373125991571	-2.2399674610964175
gene_0268	gene_0268	gene_0268	0.14850124208823448	0.3094075707084384
gene_0269	gene_0269	gene_0269	-0.8457399472582134	-1.13322299948772
gene_0270	gene_0270	gene_0270	0.044983711119626756	0.19058634509711161
gene_0271	gene_0271	gene_0271	0.18282847751289882	0.2987000483398043
gene_0272	gene_0272	gene_0272	-1.4741090415465863	-1.3047936779848475
gene_0273	gene_0273	gene_0273	-1.31689259403009	-1.066801912710817
gene_0274	gene_0274	gene_0274	-1.0840984572804295	-1.1018134209552368
gene_0275	gene_0275	gene_0275	0.5401886427255244	0.8912749652631676
gene_0276	gene_0276	gene_0276	-1.5907387135760507	-1.7348465062621088
gene_0277	gene_0277	gene_0277	-0.8596863582515343	-1.0795756729312818
gene_0278	gene_0278	gene_0278	-1.3327815370881473	-1.1199011458227948
gene_0279	gene_0279	gene_0279	-1.091441024907444	-0.7343587571553818
gene_0280	gene_0280	gene_0280	-1.3715891229568966	-1.412558150111297
gene_0281	gene_0281	gene_0281	-0.7185983836634697	-1.0359794707466439
gene_0282	gene_0282	gene_0282	-2.238895055247841	-2.3939473448571644
gene_0283	gene_0283	gene_0283	-0.3716239442176862	-0.4644562724392276
gene_0284	gene_0284	gene_0284	-0.8309408382208731	-0.8752563634176885
gene_0285	gene_0285	gene_0285	-1.966945355378915	-2.4202968066422534
gene_0286	gene_0286	gene_0286	-0.8934509863390168	-0.9646205903579238
gene_0287	gene_0287	gene_0287	-0.7854463153078846	-1.1515582947812923
gene_0288	gene_0288	gene_0288	-2.3344973634152995	-2.6926720731803484
gene_0289	gene_0289	gene_0289	-0.6754570437144414	-0.8738895716431907
gene_0290	gene_0290	gene_0290	-0.42571111541299833	-0.48789125668992495
gene_0291	gene_0291	gene_0291	-0.5929059542975762	-0.43089571258305337
gene_0292	gene_0292	gene_0292	-0.2687098828698501	-0.31627647159351435
gene_0293	gene_0293	gene_0293	0.015775346934414774	0.037594458638098585
gene_0294	gene_0294	gene_0294	-0.3907832663284361	-0.4050123096564922
gene_0295	gene_0295	gene_0295	-0.9679689387631405	-1.1500156296965625
gene_0296	gene_0296	gene_0296	-0.7603610733284945	-0.5799100997025198
gene_0297	gene_0297	gene_0297	-0.8490374576432741	-0.9120549828844629
gene_0298	gene_0298	gene_0298	-0.35976093310749235	-0.4312481183702285
gene_0299	gene_0299	gene_0299	-1.3831144805569597	-1.451862236399196
gene_0300	gene_0300	gene_0300	-1.6124650300045213	-1.771023244158662
gene_0301	gene_0301	gene_0301	-1.0651521162656394	-1.216304553589324
gene_0302	gene_0302	gene_0302	0.0957105017446264	0.3521557060230864
gene_0303	gene_0303	gene_0303	-0.6711801876505832	-0.5244064097955825
gene_0304	gene_0304	gene_0304	-1.0106003955379523	-1.506649679225667
gene_0305	gene_0305	gene_0305	-1.526847956018769	-1.4532451600051233
gene_0306	gene_0306	gene_0306	-0.24935350983074747	-0.05059260342091915
gene_0307	gene_0307	gene_0307	-1.0856350282909801	-1.2106840176933429
gene_0308	gene_0308	gene_0308	-0.6569762329990736	-0.5024627566444794
gene_0309	gene_0309	gene_0309	-1.2081508793342086	-1.4384697761626761
gene_0310	gene_0310	gene_0310	-0.3401862220585748	-0.22453555301172357
gene_0311	gene_0311	gene_0311	-0.9782488132482412	-1.2825734897877188
gene_0312	gene_0312	gene_0312	-0.6339491732841935	-0.3570510722259879
gene_0313	gene_0313	gene_0313	-0.33525275662682913	-0.3038112711187884
gene_0314	gene_0314	gene_0314	0.6468089336442374	1.0243265217111301
gene_0315	gene_0315	gene_0315	-0.8289785373225382	-0.9371413878699132
gene_0316	gene_0316	gene_0316	-0.8090924884673637	-1.0141767798655974
gene_0317	gene_0317	gene_0317	-1.0986002776818893	-1.6467697213735986
gene_0318	gene_0318	gene_0318	-0.29583855001319054	-0.18130840929109696
gene_0319	gene_0319	gene_0319	-0.6090109696918284	-0.7292088589562762
gene_0320	gene_0320	gene_0320	-0.24120627782871565	-0.10747885908587312
gene_0321	gene_0321	gene_0321	0.5190732214843881	0.8086202747150923
gene_0322	gene_0322	gene_0322	-1.7722121494454794	-2.138050616736251
gene_0323	gene_0323	gene_0323	-0.642248590517617	-0.9795420017123104
gene_0324	gene_0324	gene_0324	-0.04042040714864324	0.02345931610056451
gene_0325	gene_0325	gene_0325	0.08728066138191228	0.19526702371927518
gene_0326	gene_0326	gene_0326	-1.2684269818394287	-1.4814647547542832
gene_0327	gene_0327	gene_0327	-0.3175149376182138	-0.22166610562187405
gene_0328	gene_0328	gene_0328	-1.9717940455453642	-2.3760986726176077
gene_0329	gene_0329	gene_0329	-0.2637620356241849	0.19888242293493275
gene_0330	gene_0330	gene_0330	-0.1228096573318259	0.06947125722899457
gene_0331	gene_0331	gene_0331	-2.190732641332762	-2.7892883289361614
gene_0332	gene_0332	gene_0332	-1.3220312837707235	-1.215690663333695
gene_0333	gene_0333	gene_0333	0.07882776624548064	0.2818239595404967
gene_0334	gene_0334	gene_0334	-0.5567485912486144	-0.4989058212393907
gene_0335	gene_0335	gene_0335	-1.2496700872438344	-1.3819375551184885
gene_0336	gene_0336	gene_0336	-2.5193973193188155	-2.390208537564827
gene_0337	gene_0337	gene_0337	-0.03182373628659681	0.11285297565923007
gene_0338	gene_0338	gene_0338	-0.6214424340001007	-0.6465226686354614
gene_0339	gene_0339	gene_0339	-2.138722043565214	-2.394974587531056
gene_0340	gene_0340	gene_0340	-4.180985363391336	-4.552604919558005
gene_0341	gene_0341	gene_0341	-0.355077894262067	-0.08438196336769321
gene_0342	gene_0342	gene_0342	-1.5284859989746353	-1.7778518592020383
gene_0343	gene_0343	gene_0343	-0.3214934628851723	-0.3606396885271798
gene_0344	gene_0344	gene_0344	-1.2972751091467714	-1.6637243099868186
gene_0345	gene_0345	gene_0345	-2.9410875982932794	-3.3742326201612958
gene_0346	gene_0346	gene_0346	-0.6761434628552412	-0.9223310579317341
gene_0347	gene_0347	gene_0347	-0.8965638155479585	-1.2629903756830394
gene_0348	gene_0348	gene_0348	-0.5258825263809799	-0.5274264671357324
gene_0349	gene_0349	gene_0349	-0.8102142836923829	-0.9746075047740249
gene_0350	gene_0350	gene_0350	0.2371747319869118	0.682113477683153
gene_0351	gene_0351	gene_0351	-1.038056191322814	-1.0533475441594493
gene_0352	gene_0352	gene_0352	0.6426813290857587	1.032378502664269
gene_0353	gene_0353	gene_0353	0.13843002866631393	0.36641271926006586
gene_0354	gene_0354	gene_0354	-1.6813122971478354	-1.6994678156102085
gene_0355	gene_0355	gene_0355	-2.0327382988843663	-2.351240447157206
gene_0356	gene_0356	gene_0356	-0.5136834785170212	-0.5066194667531875
gene_0357	gene_0357	gene_0357	-0.9222004195687793	-0.7965646733011377
gene_0358	gene_0358	gene_0358	-2.86899731756072	-3.5318151444295545
gene_0359	gene_0359	gene_0359	-1.8424367931864463	-2.095304188820112
gene_0360	gene_0360	gene_0360	-1.4087846363730183	-1.3359358002955066
gene_0361	gene_0361	gene_0361	-0.5399538625953954	-0.40033977734230386
gene_0362	gene_0362	gene_0362	-1.0739053256962063	-1.3774562259617773
gene_0363	gene_0363	gene_0363	-1.0369375298424122	-1.130759532061129
gene_0364	gene_0364	gene_0364	-1.9071906755436878	-2.073349789629194
gene_0365	gene_0365	gene_0365	-1.4660715231055348	-1.870598146103901
gene_0366	gene_0366	gene_0366	-1.2770757797964905	-1.1990395686670028
gene_0367	gene_0367	gene_0367	-0.5188013370851755	-0.26806269121100884
gene_0368	gene_0368	gene_0368	-0.5629836154595793	-0.8177721683697085
gene_0369	gene_0369	gene_0369	-0.8141749979703643	-0.44220699242959777
gene_0370	gene_0370	gene_0370	-0.4443091379647977	-0.1714255469690536
gene_0371	gene_0371	gene_0371	-0.07525258153120311	-0.09238472390845458
gene_0372	gene_0372	gene_0372	0.4710789153894711	0.9703115697248206
