locusId	sysName	desc	setAS2 c1	setAS3 c2
gene_0048	gene_0048	gene_0048	-1.0034398561093811	-1.4358171901648498
gene_0049	gene_0049	gene_0049	-0.18418596023936196	0.05723895278435706
gene_0050	gene_0050	gene_0050	-0.42952286461295275	-0.4448412328437761
gene_0051	gene_0051	gene_0051	-0.06617096471378649	0.05764364372968181
gene_0052	gene_0052	gene_0052	-1.37494211638887	-1.935727042707866
gene_0053	gene_0053	gene_0053	-0.4123317937776346	-0.38129025514913
gene_0054	gene_0054	gene_0054	-2.0792432310734688	-2.5582064636779434
gene_0055	gene_0055	gene_0055	-1.7913656996750793	-1.7951180011167933
gene_0056	gene_0056	gene_0056	-0.1319648078292792	-0.1758843600606388
gene_0057	gene_0057	gene_0057	-0.2797898839718768	-0.16042351053324422
gene_0058	gene_0058	gene_0058	-1.1472602968764336	-1.5965883130162413
gene_0059	gene_0059	gene_0059	-1.4236202083437173	-1.9495888564635735
gene_0060	gene_0060	gene_0060	-0.5973017410384875	-0.6699665048068267
gene_0061	gene_0061	gene_0061	-0.7377767205461029	-0.9066502953544296
gene_0062	gene_0062	gene_0062	-2.1013915927468454	-2.3169112871769983
gene_0063	gene_0063	gene_0063	-0.887446714653151	-1.0049336949464802
gene_0064	gene_0064	gene_0064	0.11130766771787576	0.38931590315150055
gene_0065	gene_0065	gene_0065	-0.6470815528846041	-0.555124443960361
gene_0066	gene_0066	gene_0066	-0.9683072283559148	-1.3936765333548755
gene_0067	gene_0067	gene_0067	-0.17387947913208557	-0.08769397901995962
gene_0068	gene_0068	gene_0068	-0.9070092012477511	-1.0915337983660431
gene_0069	gene_0069	gene_0069	-2.1014262161173654	-2.25478846122615
gene_0070	gene_0070	gene_0070	-1.2111567305526285	-1.4220961326903732
gene_0071	gene_0071	gene_0071	-1.1020795957978622	-1.3276548751250068
gene_0072	gene_0072	gene_0072	-0.0986577078741244	0.05769212411096519
gene_0073	gene_0073	gene_0073	-0.8124330125638504	-0.9898335435299548
gene_0074	gene_0074	gene_0074	-0.7177191038243952	-0.6967895661374136
gene_0075	gene_0075	gene_0075	-0.2907270456219597	-0.224807688613572
gene_0076	gene_0076	gene_0076	-0.5517778934015406	-0.5048042024258854
gene_0077	gene_0077	gene_0077	0.22912456203758297	0.6232133557408568
gene_0078	gene_0078	gene_0078	-0.0784185690504743	0.030204398136768965
gene_0079	gene_0079	gene_0079	-0.3979623414517037	-0.4073380083294637
gene_0080	gene_0080	gene_0080	-0.9518786198127942	-1.0766723950731731
gene_0081	gene_0081	gene_0081	-1.1140453355293032	-1.1489427556835674
gene_0082	gene_0082	gene_0082	-0.8640973197554819	-0.9635637064239181
gene_0083	gene_0083	gene_0083	-0.6659762818159627	-0.6769873377178719
gene_0084	gene_0084	gene_0084	-0.6427775844638218	-0.6235752804173215
gene_0085	gene_0085	gene_0085	-0.6605706012625893	-0.9189067619233899
gene_0086	gene_0086	gene_0086	-2.306414660621761	-2.5068538665424027
gene_0087	gene_0087	gene_0087	-0.7418149790643401	-0.7973926533063627
gene_0088	gene_0088	gene_0088	-0.3710462115278319	-0.40478157538464016
gene_0089	gene_0089	gene_0089	-0.1701317845870665	-0.0998195645502314
gene_0090	gene_0090	gene_0090	-2.1414516569324156	-2.3684960026350015
gene_0091	gene_0091	gene_0091	-0.23303353524062695	0.0394790409080045
gene_0092	gene_0092	gene_0092	-1.2966921329774905	-1.1599631659148146
gene_0093	gene_0093	gene_0093	-0.7046380406492518	-0.8460602744547794
gene_0094	gene_0094	gene_0094	-0.8476019282258149	-0.6685153877412693
gene_0095	gene_0095	gene_0095	-0.34882666260490003	-0.22230931470359536
gene_0096	gene_0096	gene_0096	-0.22903119288877558	-0.26440969821982413
gene_0097	gene_0097	gene_0097	-0.13887407751406372	0.09835257719969756
gene_0098	gene_0098	gene_0098	-0.7676440287675705	-0.6459229682841211
gene_0099	gene_0099	gene_0099	-0.8677474694898379	-1.171762230638544
gene_0100	gene_0100	gene_0100	-0.8068535653650799	-0.8067848994152195
gene_0101	gene_0101	gene_0101	-0.45763120949894154	-0.3475576804771277
gene_0102	gene_0102	gene_0102	-1.2548005589493552	-1.5649342950768717
gene_0103	gene_0103	gene_0103	-0.3335854862522426	-0.3157167517526827
gene_0104	gene_0104	gene_0104	-0.4792227927908101	-0.598929021579067
gene_0105	gene_0105	gene_0105	-0.7197218982380593	-1.0490157297042528
gene_0106	gene_0106	gene_0106	-0.4250519098377383	-0.056741455100137506
gene_0107	gene_0107	gene_0107	-1.0358709279526002	-1.4451507603282439
gene_0108	gene_0108	gene_0108	-1.656659748915181	-1.6818547552805723
gene_0109	gene_0109	gene_0109	-0.8559432053380641	-1.2931981505736847
gene_0110	gene_0110	gene_0110	0.1672574060784361	0.29673958371539866
gene_0111	gene_0111	gene_0111	-2.626011295192019	-2.935985018353586
gene_0112	gene_0112	gene_0112	-0.3628537587504833	-0.39581030450640053
gene_0113	gene_0113	gene_0113	-1.0606705841870672	-1.1125096697849386
gene_0114	gene_0114	gene_0114	-0.13104472877157028	0.014173892612214245
gene_0115	gene_0115	gene_0115	-0.12202204972617407	0.04909594394805465
gene_0116	gene_0116	gene_0116	-1.1420203727851848	-1.498726611969174
gene_0117	gene_0117	gene_0117	-0.13307494065110406	-0.06503910151364081
gene_0118	gene_0118	gene_0118	0.19852004307271442	0.3801514139150757
gene_0119	gene_0119	gene_0119	-0.8231013752667963	-0.8769791206700893
gene_0120	gene_0120	gene_0120	0.529372376393612	0.885335785893725
gene_0121	gene_0121	gene_0121	-0.3064385853185867	-0.03806958459312432
gene_0122	gene_0122	gene_0122	-0.4104633661145385	-0.4406427905840476
gene_0123	gene_0123	gene_0123	-1.105156241468081	-1.3372310444759248
gene_0124	gene_0124	gene_0124	-1.056463283025141	-1.1409868481159138
gene_0125	gene_0125	gene_0125	-0.39250272134682196	-0.3523146109838949
gene_0126	gene_0126	gene_0126	-0.7715200312995956	-0.9935872110100057
gene_0127	gene_0127	gene_0127	-0.7721757662631508	-0.7742106439331152
gene_0128	gene_0128	gene_0128	-1.4240325579358988	-1.7679067768385532
gene_0129	gene_0129	gene_0129	-1.9915225314467264	-2.3323304833803693
gene_0130	gene_0130	gene_0130	0.05857036428052022	0.21715877404948558
gene_0131	gene_0131	gene_0131	-1.7342694779740846	-2.226844775401245
gene_0132	gene_0132	gene_0132	-0.9985078213748754	-1.3895942460295765
gene_0133	gene_0133	gene_0133	-0.9577777798165283	-1.4113078124148424
gene_0134	gene_0134	gene_0134	0.6524730914754143	1.0789798951184637
gene_0135	gene_0135	gene_0135	-1.6117433273810753	-1.8917503562596754
gene_0136	gene_0136	gene_0136	-0.2400782623595268	0.053376200866115914
gene_0137	gene_0137	gene_0137	-1.0444017463049229	-1.2934444016550228
gene_0138	gene_0138	gene_0138	-0.9382608309035063	-0.9702549470575408
gene_0139	gene_0139	gene_0139	-0.28066602611135133	-0.12378606011331802
gene_0140	gene_0140	gene_0140	-0.4110389578303008	-0.3932932679630743
gene_0141	gene_0141	gene_0141	-0.5305818692102241	-0.37660527944653827
gene_0142	gene_0142	gene_0142	-1.2317907564818549	-1.494167620803478
gene_0143	gene_0143	gene_0143	-1.093669405681749	-1.4386299617074119
gene_0144	gene_0144	gene_0144	-1.6766320252341917	-1.526199621013053
gene_0145	gene_0145	gene_0145	-0.8722793427204296	-1.1516200680379534
gene_0146	gene_0146	gene_0146	-0.46253072622628044	-0.3708618330007798
gene_0147	gene_0147	gene_0147	-1.1087497671064428	-1.2553921080846209
gene_0148	gene_0148	gene_0148	0.335153597555295	0.6854862167864022
gene_0149	gene_0149	gene_0149	-0.614281954217215	-0.5687562956304497
gene_0150	gene_0150	gene_0150	0.01889306290851608	0.2019498174331482
gene_0151	gene_0151	gene_0151	-1.0397567517670414	-1.3930483714393387
gene_0152	gene_0152	gene_0152	-0.8888387802516744	-1.261057017550237
gene_0153	gene_0153	gene_0153	-0.30626427998214967	-0.14810310059666612
gene_0154	gene_0154	gene_0154	0.19053493059163293	0.49506450500823584
gene_0155	gene_0155	gene_0155	-3.035587046319646	-3.535471240792482
gene_0156	gene_0156	gene_0156	-0.3981265176403844	-0.36993702822462793
gene_0157	gene_0157	gene_0157	-1.1669733150707475	-1.4701693183638511
gene_0158	gene_0158	gene_0158	0.08577184770959052	0.2066205271070406
gene_0159	gene_0159	gene_0159	-0.41747281928019847	-0.5104139133337453
gene_0160	gene_0160	gene_0160	-0.07715815206140426	0.24327458601202928
gene_0161	gene_0161	gene_0161	-1.2259474786766176	-1.5257608210028173
gene_0162	gene_0162	gene_0162	-1.7715637150387658	-2.225652365340918
gene_0163	gene_0163	gene_0163	-1.731261694825085	-2.2004434660083194
gene_0164	gene_0164	gene_0164	-0.5387600674581261	-0.47207118872357845
gene_0165	gene_0165	gene_0165	-1.0760131633129046	-1.1429681063933723
gene_0166	gene_0166	gene_0166	-0.6527262587176501	-0.6429651960944568
gene_0167	gene_0167	gene_0167	-0.8959924924498859	-1.1364928989386505
gene_0168	gene_0168	gene_0168	0.9437125172365286	1.4675874061363712
gene_0169	gene_0169	gene_0169	-0.7014964868026311	-0.6214225535359336
gene_0170	gene_0170	gene_0170	-0.8359418505038987	-1.0500605218077466
gene_0171	gene_0171	gene_0171	-1.0209582932397623	-1.123935364158121
gene_0172	gene_0172	gene_0172	-0.8578015721834523	-0.735702508860207
gene_0173	gene_0173	gene_0173	-0.36669399924324886	-0.38854477411366783
gene_0174	gene_0174	gene_0174	-1.2819197545380396	-1.410882401991662
gene_0175	gene_0175	gene_0175	-0.3633895370335387	-0.043850774563502504
gene_0176	gene_0176	gene_0176	-1.0756357863940174	-1.133461250924968
gene_0177	gene_0177	gene_0177	0.1263918241992186	0.19712060845061746
gene_0178	gene_0178	gene_0178	-1.0839982842977742	-1.414720883768268
gene_0179	gene_0179	gene_0179	0.006042489717350286	0.42613918970863496
gene_0180	gene_0180	gene_0180	0.03284427229272472	0.08568415071859267
gene_0181	gene_0181	gene_0181	-0.010784221537150472	0.09859904210964894
gene_0182	gene_0182	gene_0182	0.3498343743038687	0.81683556743319
gene_0183	gene_0183	gene_0183	-1.3638185695490583	-1.6991110271206094
gene_0184	gene_0184	gene_0184	-0.5097826014228983	-0.5204908118111282
gene_0185	gene_0185	gene_0185	-0.4498733433822933	-0.5778168242398324
gene_0186	gene_0186	gene_0186	-0.3407267784390686	-0.15955616260327793
gene_0187	gene_0187	gene_0187	-0.4032790702446029	-0.5006789709417678
gene_0188	gene_0188	gene_0188	-0.2733014735329937	-0.28146449458915124
gene_0189	gene_0189	gene_0189	-0.37578919736537836	-0.3924612581976976
gene_0190	gene_0190	gene_0190	-0.0212411376662445	0.19533462327694748
gene_0191	gene_0191	gene_0191	0.6041544766623937	0.9663870904833132
gene_0192	gene_0192	gene_0192	-0.9935433347570403	-0.9229725230448482
gene_0193	gene_0193	gene_0193	-0.055578223008657675	0.03777361826724642
gene_0194	gene_0194	gene_0194	-2.454736776494421	-2.986550244545558
gene_0195	gene_0195	gene_0195	0.08792819410296086	0.1940303413353467
gene_0196	gene_0196	gene_0196	-0.1138410311478911	0.036374225453645076
gene_0197	gene_0197	gene_0197	-0.8235042226764374	-0.811388579193315
gene_0198	gene_0198	gene_0198	0.3040217578026693	0.47841102896508253
gene_0199	gene_0199	gene_0199	-1.2787510022908009	-1.5577805097376465
gene_0200	gene_0200	gene_0200	-0.25505305780406695	-0.036409757871509046
gene_0201	gene_0201	gene_0201	-0.855781953831482	-1.0016427819339135
gene_0202	gene_0202	gene_0202	0.4633380401165085	0.8609898677279308
gene_0203	gene_0203	gene_0203	-0.7851918411364067	-1.1909315928630728
gene_0204	gene_0204	gene_0204	-1.498147769115472	-1.798117181995031
gene_0205	gene_0205	gene_0205	-2.977065279066763	-2.9583334036403306
gene_0206	gene_0206	gene_0206	0.30141511123917686	0.7169635441241549
gene_0207	gene_0207	gene_0207	-1.0303359958616454	-0.9759561631405486
gene_0208	gene_0208	gene_0208	-0.4371853679735273	0.004620605771956887
gene_0209	gene_0209	gene_0209	-0.2797936595449709	-0.3706329769210804
gene_0210	gene_0210	gene_0210	-0.0014306486546385828	0.1825213735896896
gene_0211	gene_0211	gene_0211	-1.659446323159534	-1.8145348273111535
gene_0212	gene_0212	gene_0212	-1.412464890090934	-1.3521479225521889
gene_0213	gene_0213	gene_0213	-0.8157674323787034	-1.2493448379041563
gene_0214	gene_0214	gene_0214	0.32479625638132664	0.7242727762967687
gene_0215	gene_0215	gene_0215	-0.44433169098141934	-0.4929645746276083
gene_0216	gene_0216	gene_0216	-0.8230705835185639	-1.2129633270017337
gene_0217	gene_0217	gene_0217	-0.9187916152551606	-0.8884460892055364
gene_0218	gene_0218	gene_0218	-2.100439162648094	-2.360469171035332
gene_0219	gene_0219	gene_0219	-1.4799700026979774	-1.9932987552845831
gene_0220	gene_0220	gene_0220	-0.8342932077269124	-0.8960482325708633
gene_0221	gene_0221	gene_0221	-0.9028440492422583	-0.9429966137080774
gene_0222	gene_0222	gene_0222	-0.5538643899247138	-0.3918465223924167
gene_0223	gene_0223	gene_0223	-1.646849641882297	-1.6141877830221436
gene_0224	gene_0224	gene_0224	1.0410889789274853	1.6477256676964775
gene_0225	gene_0225	gene_0225	-0.07514139032446122	0.057813206228862976
gene_0226	gene_0226	gene_0226	-1.1709114099483955	-1.2320234744549106
gene_0227	gene_0227	gene_0227	-1.640283529736104	-1.8279208562981226
gene_0228	gene_0228	gene_0228	-0.3031016956684362	-0.2993038748660944
gene_0229	gene_0229	gene_0229	-0.20382557345335875	-0.08704644136078218
gene_0230	gene_0230	gene_0230	0.24520006849050996	0.38695987535712495
gene_0231	gene_0231	gene_0231	0.15211167127895373	0.2862517520953396
gene_0232	gene_0232	gene_0232	-0.23363018956944515	-0.2854919018838316
gene_0233	gene_0233	gene_0233	-1.4181696858106376	-1.4844576525974986
gene_0234	gene_0234	gene_0234	-0.34846186899496673	-0.28127770202773855
gene_0235	gene_0235	gene_0235	-1.7766937601444581	-1.8122678546643434
gene_0236	gene_0236	gene_0236	-0.6505324679322104	-0.5519811867467049
gene_0237	gene_0237	gene_0237	-0.7217003266410934	-0.6566261781473448
gene_0238	gene_0238	gene_0238	0.16068179540920843	0.9251801780560689
gene_0239	gene_0239	gene_0239	-1.175349085664599	-1.2342019015496994
gene_0240	gene_0240	gene_0240	-0.5307951317658476	-0.7329400999325113
gene_0241	gene_0241	gene_0241	-1.6599046842668468	-1.8285584518772915
gene_0242	gene_0242	gene_0242	-0.3317239453456138	-0.16015586985506503
gene_0243	gene_0243	gene_0243	-0.28970589098038674	-0.17067635241500473
gene_0244	gene_0244	gene_0244	0.13763178068318718	0.26178375630277545
gene_0245	gene_0245	gene_0245	-1.1677497008836542	-1.2828339613895032
gene_0246	gene_0246	gene_0246	-0.9142973821640408	-1.0951035068109904
gene_0247	gene_0247	gene_0247	-0.2973218672833606	-0.3506472775339817
gene_0248	gene_0248	gene_0248	-0.00889323845209605	0.2328519590073602
gene_0249	gene_0249	gene_0249	-1.0985952810356017	-1.0906368162862825
gene_0250	gene_0250	gene_0250	-0.3755352881807462	-0.3380071892662521
gene_0251	gene_0251	gene_0251	-0.6449190186851489	-0.5917019437342901
gene_0252	gene_0252	gene_0252	-1.0960999366836437	-1.183554324826418
gene_0253	gene_0253	gene_0253	-1.0133396583464764	-1.4146273896608526
gene_0254	gene_0254	gene_0254	-0.08260523840860852	0.008986181163018789
gene_0255	gene_0255	gene_0255	0.12506239489478627	0.2648720120139002
gene_0256	gene_0256	gene_0256	-0.8281521591576911	-0.7518299018627266
gene_0257	gene_0257	gene_0257	-1.4221787959417038	-1.2413052449949076
gene_0258	gene_0258	gene_0258	-0.02144030751755863	0.09539014350350698
gene_0259	gene_0259	gene_0259	-1.1287942349663884	-1.3190269762433533
gene_0260	gene_0260	gene_0260	-0.5877331829368219	-0.7467733269324885
gene_0261	gene_0261	gene_0261	-1.7088851455146488	-1.6309916959510875
gene_0262	gene_0262	gene_0262	-0.4803532149491289	-0.5291541397846067
gene_0263	gene_0263	gene_0263	-1.5137875412729307	-1.4646052941202345
gene_0264	gene_0264	gene_0264	-0.32037301176207833	-0.015859336076654573
gene_0265	gene_0265	gene_0265	-0.08779665462023592	-0.11141198843893163
gene_0266	gene_0266	gene_0266	-0.9033004562164225	-0.8807798286667106
gene_0267	gene_0267	gene_0267	-0.36975225022080566	-0.5417412721192876
gene_0268	gene_0268	gene_0268	-0.9635463025582002	-1.0518923068376493
gene_0269	gene_0269	gene_0269	-0.35248696696747783	-0.20624045265671948
gene_0270	gene_0270	gene_0270	-0.1862046033437138	0.004982456913912026
gene_0271	gene_0271	gene_0271	-0.614835287678803	-0.2792313000989158
gene_0272	gene_0272	gene_0272	-0.4820262442992437	-0.42716191384712576
gene_0273	gene_0273	gene_0273	-0.41370783416180273	-0.13581041284385997
gene_0274	gene_0274	gene_0274	-2.4307837383824697	-2.5504945191442046
gene_0275	gene_0275	gene_0275	-0.7323035777236465	-0.5031768325017109
gene_0276	gene_0276	gene_0276	-0.24614761716073202	-0.06234502003735229
gene_0277	gene_0277	gene_0277	0.011402059541866225	0.4123695595315052
gene_0278	gene_0278	gene_0278	-1.2161468819440397	-1.1905635429598607
gene_0279	gene_0279	gene_0279	-0.05772316627776978	-0.06563871890957595
gene_0280	gene_0280	gene_0280	0.5476593425769944	1.260700368080117
gene_0281	gene_0281	gene_0281	0.0940861716503896	0.3232445729505679
gene_0282	gene_0282	gene_0282	-0.797933450761423	-1.1530633909072243
gene_0283	gene_0283	gene_0283	-0.4411413046916249	-0.4645059705182149
gene_0284	gene_0284	gene_0284	-1.9764020233954398	-1.930839690348556
gene_0285	gene_0285	gene_0285	-0.8369282666707232	-1.091018446505511
gene_0286	gene_0286	gene_0286	-2.8355019071947023	-3.128362164495327
gene_0287	gene_0287	gene_0287	-0.5646651778169791	-0.6908685372484832
gene_0288	gene_0288	gene_0288	-1.4720755971147568	-1.7902825922332621
gene_0289	gene_0289	gene_0289	0.5187221976437639	0.9626880162615237
gene_0290	gene_0290	gene_0290	-0.56912019044148	-0.7100020182536491
gene_0291	gene_0291	gene_0291	-1.1802999098260147	-1.415069258485101
gene_0292	gene_0292	gene_0292	-0.2925769728321481	-0.0950639196663681
gene_0293	gene_0293	gene_0293	-0.3765630848325306	-0.41173082962046303
gene_0294	gene_0294	gene_0294	-0.3535999050602337	-0.45384033509671634
gene_0295	gene_0295	gene_0295	0.3694102398547647	0.8923496847906343
gene_0296	gene_0296	gene_0296	-0.46325104895019825	-0.33051897165252436
gene_0297	gene_0297	gene_0297	-1.7152862657430477	-2.2396512707739458
gene_0298	gene_0298	gene_0298	-1.6153580118776794	-1.9283134099341321
gene_0299	gene_0299	gene_0299	-1.1425247448681164	-1.2103108981867656
gene_0300	gene_0300	gene_0300	-0.21122080103132043	-0.23269239448635487
gene_0301	gene_0301	gene_0301	-1.6933106541592458	-1.8592282491951835
gene_0302	gene_0302	gene_0302	-0.9965832603427468	-1.1250137226572372
gene_0303	gene_0303	gene_0303	0.1450341059132194	0.4203412041403143
gene_0304	gene_0304	gene_0304	-0.2857005714684072	-0.19625187386255677
gene_0305	gene_0305	gene_0305	-0.46911870517309096	-0.352911434331823
gene_0306	gene_0306	gene_0306	-0.44908993374661293	-0.4362863871267085
gene_0307	gene_0307	gene_0307	-0.2658660697922211	-0.37583337679885676
gene_0308	gene_0308	gene_0308	-0.6207783943446517	-0.6600794663788736
gene_0309	gene_0309	gene_0309	-1.3995328268439917	-1.5761419877440221
gene_0310	gene_0310	gene_0310	0.02677047059922606	0.10877677505779937
gene_0311	gene_0311	gene_0311	0.33638847096785934	0.5282852125281012
gene_0312	gene_0312	gene_0312	-0.4552469103740438	-0.3759520427550349
gene_0313	gene_0313	gene_0313	-1.4915880763845828	-1.105084178319388
gene_0314	gene_0314	gene_0314	-0.36863935281359134	-0.06325502753931106
gene_0315	gene_0315	gene_0315	-0.6707889389484015	-0.29804189821905186
gene_0316	gene_0316	gene_0316	-0.6006303499671483	-0.918934337911462
gene_0317	gene_0317	gene_0317	-1.3015282145922002	-1.9508716411757068
gene_0318	gene_0318	gene_0318	0.06206035730951418	0.36339047396523
gene_0319	gene_0319	gene_0319	-0.9020156122513724	-0.931586142942827
gene_0320	gene_0320	gene_0320	-2.1130556665749274	-2.434250263053919
gene_0321	gene_0321	gene_0321	-1.4506257102568292	-1.863609438933157
gene_0322	gene_0322	gene_0322	-1.2557688083020384	-1.48224526034388
gene_0323	gene_0323	gene_0323	0.07981080381712198	0.31149742185105955
gene_0324	gene_0324	gene_0324	-1.0854786470351847	-1.2599390724305013
gene_0325	gene_0325	gene_0325	-0.5460851363912748	-0.5909476717359039
gene_0326	gene_0326	gene_0326	0.2152728591811461	0.4287206838596468
gene_0327	gene_0327	gene_0327	0.23432442101191714	0.4405633713439733
gene_0328	gene_0328	gene_0328	-0.42950651197827566	-0.20025495236703836
gene_0329	gene_0329	gene_0329	-0.15077481506163962	0.1041502738385601
gene_0330	gene_0330	gene_0330	-0.4876995280267109	-0.7373496327686389
gene_0331	gene_0331	gene_0331	-1.1171482600795217	-1.299626701468946
gene_0332	gene_0332	gene_0332	-0.08852594451701362	0.03302734403622681
gene_0333	gene_0333	gene_0333	-0.5795248046988497	-0.4658509014854852
gene_0334	gene_0334	gene_0334	-0.425933131493771	-0.27715620761903725
gene_0335	gene_0335	gene_0335	-1.3461484755095274	-1.4078169972416057
gene_0336	gene_0336	gene_0336	-0.6563806062705816	-0.853644402511738
gene_0337	gene_0337	gene_0337	0.09888551297878859	0.7666532761487984
gene_0338	gene_0338	gene_0338	-0.6086526810675765	-0.5223272731788411
gene_0339	gene_0339	gene_0339	-0.6362568516965603	-0.731096781523208
gene_0340	gene_0340	gene_0340	-0.7608170402925135	-0.5394442167955897
gene_0341	gene_0341	gene_0341	0.2393058765620687	0.3885474455366237
gene_0342	gene_0342	gene_0342	0.25401445874981393	0.5669347392651778
gene_0343	gene_0343	gene_0343	0.1472318843005864	0.24874174155735473
gene_0344	gene_0344	gene_0344	-1.8276811383270584	-1.9839366274640564
gene_0345	gene_0345	gene_0345	-1.0382510670867116	-1.3272263737489423
gene_0346	gene_0346	gene_0346	-0.30675375170237024	-0.2642494408262307
gene_0347	gene_0347	gene_0347	0.2213747344236203	0.705646248112997
gene_0348	gene_0348	gene_0348	-1.2602660659884977	-1.4759851197636829
gene_0349	gene_0349	gene_0349	0.21702747045530116	0.7210179349518718
gene_0350	gene_0350	gene_0350	-0.35079440656040334	-0.2315348093117663
gene_0351	gene_0351	gene_0351	-0.7129396414286165	-0.5376905603935812
gene_0352	gene_0352	gene_0352	-1.094220128558077	-1.1949345675159877
gene_0353	gene_0353	gene_0353	-0.79600935927529	-1.1287160395425853
gene_0354	gene_0354	gene_0354	-0.5373705334653728	-0.6345751035927831
gene_0355	gene_0355	gene_0355	-1.0097390677951412	-0.8170277786701355
gene_0356	gene_0356	gene_0356	-0.7653434347607844	-0.7961452024128198
gene_0357	gene_0357	gene_0357	-0.8468025955571344	-0.7551265575463335
gene_0358	gene_0358	gene_0358	0.1394391392887709	0.2929052069086562
gene_0359	gene_0359	gene_0359	-1.1232290604996682	-1.2162273124284573
gene_0360	gene_0360	gene_0360	-1.5075853697309645	-1.556628476315207
gene_0361	gene_0361	gene_0361	-0.4458235973410404	-0.5809071243686489
gene_0362	gene_0362	gene_0362	-1.6973960193373439	-2.005487862974915
gene_0363	gene_0363	gene_0363	-1.8781903999193068	-2.293077705034709
gene_0364	gene_0364	gene_0364	-0.817896867861466	-0.46947144384238787
gene_0365	gene_0365	gene_0365	-0.3311534448165004	-0.37843784448664053
gene_0366	gene_0366	gene_0366	-0.677375780979906	-0.7044739015538692
gene_0367	gene_0367	gene_0367	-1.3058419128802592	-1.5421279218603965
gene_0368	gene_0368	gene_0368	-0.10136503132462242	-0.14793817224659608
gene_0369	gene_0369	gene_0369	-0.4613567556793464	-0.36581966917799513
gene_0370	gene_0370	gene_0370	0.7124422771461313	1.1737497486601738
gene_0371	gene_0371	gene_0371	-0.6807618398218229	-0.9517449276453562
